,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50
DB00080,3.4239308576541823,2.0386745042904835,-0.009624398634429536,2.238388919366086,1.276149025160207,-0.652227227799381,-0.46988662512603213,0.19194242921766788,0.18836111911628267,-0.05726158845441214,0.934809324918783,0.37194793430045103,-0.18943990400133948,-0.09064268740394264,-0.17323496549270484,-0.07467338813975505,0.4242706385913131,0.5363502615112969,0.21958521788730723,-0.042165685034145105,0.11598379537285375,0.3462950609519778,0.05925073759019413,0.07060844263122051,-0.12885606240446437,-0.07114416023298799,-0.10160824957511587,0.19340932029318525,0.10259671877165302,-0.2935388714329811,0.07416833643361542,-0.14073801854266776,-0.01024520140197738,0.02542543797337368,-0.11775492598159779,-0.0911795288242761,0.011341250612697399,0.05033439390115886,-0.11318363314478552,0.031110151569206285,0.04039278074905287,0.013183389749834672,-0.0373903661905675,0.009668192865691958,0.03659921827711297,0.04073095218755195,-0.055688557340987335,0.06226315281671811,0.010333789307318788,0.003641803999081654
DB09395,6.76097123760951,-0.8089309132151782,0.5512234726249121,-0.8263935049590638,-0.09884483022311924,-0.3159673863147859,0.928280247308108,-0.45860989117736906,-0.03576736229757344,0.7892325674820426,-0.023342361398892956,-0.2770564980608712,-0.5640063274658381,0.1995751102222222,0.5724686929574738,-0.024999851817036588,0.041786238899693476,0.23714143418336175,-0.40478375838611635,-0.3807858642192019,0.6579155980545818,-0.08490448424583236,-0.601403596519262,-0.3445452770145594,0.12259777921889115,0.38099890678753084,-0.026323943966431982,-0.12120780611404505,0.3082133820503566,-0.20999900866020493,0.21021965894312816,0.31098209223373185,0.2254272313889047,0.14346346943041832,-0.19498806794593165,-0.005484997074254574,-0.03968064048345522,-0.005480245107692246,-0.2444620608325171,-0.20176397908871344,0.005330840343669069,0.3142047157141832,-0.048527087573136764,-0.15710008652649476,-0.24204989370737248,0.00552558820367495,0.13542155475897952,-0.00639498018565738,-0.22367625424079715,0.12609480853426716
DB00654,-2.6829958170732047,2.478845992197788,1.183437407551158,0.8868296693642824,0.6219154453414193,-0.023806830252385086,-0.27737061457174933,0.3396273083307991,-0.28132246801534105,0.7277809963056493,-0.4315586050427945,0.2745467797472674,0.3251560206041254,0.5113776828464723,0.037618649902925703,0.22219382769134804,-0.4010519915856819,-0.1175107568643939,-0.03243185238103708,0.00976829227741332,-0.16239085818248458,-0.0335016679962495,-0.08768198987703872,-0.1388422426428213,-0.20315178626633387,-0.1587925585122517,0.027751027709572735,-0.052624164488374064,0.2765683424031345,-0.07743348136391756,-0.015021240709233023,0.0521982831961937,-0.11504710193921489,-0.08498663122421082,0.00022115414679044817,0.05680482852588234,-0.2230304676888884,0.02992267219380947,-0.10454688898823469,-0.042821478072336855,0.03219898945660714,-0.018439790300774264,-0.04194838766446578,-0.039369659957687285,0.03981954680219617,0.17658925661344083,-0.025370068197794617,-0.1115879583858847,0.037773939933926325,-0.0415544633921079
DB00492,-2.1649704393715465,3.2966747593645676,0.15563837375486891,0.7502130786324321,0.8591448859950954,0.205950314496478,-0.1308200743204268,-0.34320461130217367,0.06295687521729335,0.6321231676397413,0.15547803098758492,0.23357384602076167,-0.04011792935667262,0.24443637153555212,0.1402271372871994,0.0033089437698606873,-0.28615365693260975,-0.4069576491331058,0.0807247745769782,0.186503064251824,-0.0867590508350243,0.15348505850589692,-0.08013198656885415,0.037023613508725454,-0.2491846670443614,0.004840413782140562,-0.18783735904558915,-0.042245891997661544,-0.0049576411504985525,0.07088100763135385,-0.021413472084824844,0.04451165459139877,0.012769535031470918,-0.2915807652730978,0.048369416848535254,0.11223823584346124,-0.04234655345975986,-0.05674149742919196,0.007242675421192283,-0.11525090531991294,-0.05997719341413987,-0.004576975266983741,-0.0006197733803095656,0.030878715453891883,-0.07208879697781195,-0.03443157544684736,-0.07090047236739282,-0.05033919748514863,-0.051900842324334416,-0.007500960350879066
DB06594,-3.701569693677748,-2.4535371778545194,1.026900327007416,0.027179420281172394,-0.0403420861675787,0.47078667004474484,0.10953001861401203,-0.12583950506310704,-0.1692258391685524,-0.27632671199844605,0.49335584110548614,0.16509923067677257,-0.13945204559121763,-0.3355416743596082,0.07064382699603058,0.11493195890878966,0.007727366800240937,0.011741385297432655,-0.13538918222579643,-0.2517511531273362,-0.0410272979296965,-0.25143803891755917,-0.10706238776348531,0.08685168520214116,-0.14964626144993678,0.14790169698809674,-0.04692020172938797,0.16216444653230644,-0.016197870264057737,-0.10320824195666256,-0.10724531773150182,0.2880336734668554,-0.06341337919098844,-0.15079054435176104,-0.019324066855170775,-0.2094580605611615,-0.07251550534014756,-0.07100792844397948,-0.08180201686916204,0.03542868890716899,0.1467586573201632,-0.014196725932391581,-0.0978604390339481,-0.004078925463361651,-0.049771760597646555,0.05780673612153042,-0.0055239200435362144,0.11553585358841062,-0.05831602097204769,0.07341359340690456
DB01367,-0.27895883526626414,-1.715187135321134,-1.4375504603435016,-1.0861951932686655,0.020026440498453195,0.3363764712315508,-0.8498666979006346,0.29903400016749043,0.1666609136954072,0.5405656402272732,0.1512821441432738,0.25002536819268395,0.5877255475949039,0.09995556483793447,0.1892514785651618,-0.1628717601325961,0.21710516429073817,0.032507451758202084,0.035616304617516026,0.15165707985693885,0.09772835192126289,-0.1734290255811993,-0.24536072592349584,-0.11245535750786635,-0.2127047057581205,-0.08766538045214098,0.23772527712955133,0.09567086745046603,0.2665137494395665,0.17763608070726122,-0.02745302297659416,-0.18948705118835849,0.04902591008382527,0.014809499449096689,0.06038760239612572,-0.1567043859903394,-0.060165119189774456,-0.05943852037221019,0.027221199962169422,0.04016026824565375,-0.1143913307125316,-0.03644631597139784,-0.13751745490407696,-0.11932357328105522,0.06058570783780073,-0.08728712331377514,0.13625492284433494,-0.052472354123041604,0.06434105010442995,0.15473196563670227
DB01217,-1.4424802583180856,-0.807854956565041,1.3051457977425838,0.3459190264428223,-0.8372495193944427,0.46456515591291025,-0.621943134810574,0.1226032168856522,0.3139528969824857,-0.2818547534557337,0.12285052541640015,-0.051551560992130346,-0.31654448698730653,0.026909181877503435,-0.10085066681190302,-0.017004040974591093,-0.17373262227883066,-0.16362422304583263,0.08698208987818654,-0.16554638426523285,0.07488629107000938,0.16264682203142553,-0.1103128470975994,-0.0410372408771178,-0.15396788042493995,-0.006404663600210105,-0.06892309741686278,-0.2318351740878123,0.06953851920009263,0.022859643748479375,0.03841720601382757,-0.07514581234703684,0.05125781944934223,0.12361279395685501,-0.04805047017676753,-0.06361057088531286,-0.004600580749621031,0.01481179204940467,0.00709165003369529,-0.030694967873176417,-0.057689815581641324,-0.009702067297869982,0.12205907475352687,-0.0950944692157933,-0.10530197328631767,-0.18336333433619506,-0.09049336596490026,-0.014740830008850486,-0.0219429599561168,-0.055962322936436486
DB08804,-0.6448941742550567,4.753416847211286,0.14444107365575173,-0.12945668053679676,0.6527571277702656,0.8835963736521607,0.2396030190122214,-0.34089825496070764,0.989314743489012,0.3301201985031121,-0.3592243653006489,0.010093852779724058,0.11108047943375848,-0.16558380032968356,-0.05929590808135102,0.06547374712176197,-0.08892374760072232,-0.41649702594392835,-0.13171918980668854,-0.02067918570064707,0.016601366506295404,0.0850700521268024,0.042550089258425655,0.11895398042505784,0.08298021188655524,0.146338903763626,0.06722946464251027,0.14693130610309824,0.24096929829572586,-0.03390611928668094,-0.13464999164485825,-0.011695612705271367,0.13940606265483713,-0.056938936925060274,0.06679320975282797,-0.08744800490585355,-0.1515067185430177,-0.04060396139777527,-0.03317147328175954,0.035166231977454866,-0.15924352305597272,-0.06240783084479061,-0.13024546799571923,-0.05265124980723078,-0.12303181975520969,0.22311221175586401,-0.09171478031929622,0.1652274937884227,-0.1289369286582597,-0.13547710026987167
DB01390,8.39723703033218,-0.37634210630357945,0.07690286239971122,0.004316373479889925,-0.21406859926403465,-0.1105224946842015,0.7335770109974111,-0.6125581050185198,-0.6975931023922227,0.5127380127361771,-0.2522332783171341,0.07886490334097063,-0.28600612487495186,0.0922074091714731,0.38274401104239597,-0.015525490390154108,-0.05526067236163683,0.10888940856755171,-0.19905716018648975,-0.5026004102236863,0.2584103501646795,0.2977677957485194,-0.2169057874739132,0.05840618287084669,-0.033254469616575535,0.5720264460118025,0.12319619050973962,-0.18602007355063768,0.151624176513333,-0.18444642965170166,-0.056639187426293834,0.08696860931058586,0.3656189606810715,0.06286183001471388,-0.2649951711679343,0.12872829648179068,-0.16491100753340998,-0.08582740437294614,-0.13712190171713445,-0.014151143389297283,0.21072866947405572,-0.012637619653355048,-0.158371388571748,0.26162498029633746,0.026200940725209496,-0.03675818694688375,0.1972869740561967,-0.1528385565871707,0.05061222485937237,-0.011569522653889839
DB11575,0.3202674406536402,2.794000390937955,-0.745564414046731,0.48173860628847964,0.7695060249997602,0.2935601513787694,-0.07926526654244188,0.0035744172808205594,0.03569057143766779,-0.41066601148727117,0.24302602117181846,-0.08207165286014585,-0.3981532213341502,-0.21870649350827265,0.3431061235448107,-0.15163895592540988,-0.2513483652148772,-0.45282751277887223,-0.06189820939540411,-0.0038555805338393477,-0.10370560235587432,-0.05392505632209285,-0.051647342210496314,0.17429098199778775,-0.08461968104471318,-0.03628145276041056,-0.05957380173944344,-0.08646439601722772,0.07088360987513483,0.06651565310685255,-0.020304359204015847,0.054777274538067515,-0.0020885647618873113,-0.02597768885802254,0.06696403410380025,0.14406862001990065,-0.10985253609888335,-0.08958730794777728,-0.04576638891607679,0.06225852702284072,0.04964882782117706,0.018035545157622956,0.07666444805451406,-0.06759050261787374,0.060052582936700225,-0.048099002610614866,0.004330794080730241,0.09012967503925698,0.016283885376886593,0.059070298083762164
DB11943,0.9878819210837316,-1.2839293418374438,-1.546472468173095,-0.3817828864010816,0.5769548965400354,-0.6183121641253716,-0.5696420822927285,-0.09243219233087377,-0.20783478167712197,-0.3752021569261366,-0.6262184360192466,-0.26774487620343046,-0.06696575948580565,-0.09373640393558491,-0.1817695196599669,-0.0926736224909309,-0.17043175773605337,0.11859337834487374,0.07174900821244541,-0.22673461697253589,-0.2756765144741341,0.27803280148401516,0.19368102002305138,0.0359565822026268,0.10225617035285925,0.44099413982707125,-0.04825494242976871,0.016624362363303315,0.12911244748459855,0.2362120061311114,-0.004768950974974094,-0.126987969622928,-0.045728658369171275,-0.15691179837839836,0.057163404829463145,-0.10571905168477755,0.06429546358395652,0.021250642971583782,0.05860879217484892,0.11615633299949077,0.18354508211616422,-0.1484422350300476,-0.0365074854379027,-0.008452993959023243,-0.0002861717685872858,0.2005636560022085,-0.07851690175191738,0.04663206786060109,0.17163724996863766,0.12428263664453285
DB01022,-0.13148192509215084,1.7290072019260025,1.5764871138157917,2.0926562572412295,0.6761044737706229,0.06614136275222274,-0.7135137257773938,0.13816535504505212,0.593189517375458,0.6893459433624219,-0.39079832276573534,0.200130775416715,-0.027350394449850997,-0.23655752706272878,-0.16270190247888527,0.3674539766151828,0.03789311733833686,0.15723737250459816,-0.26525688854553886,0.03517196169573747,0.23289314936348715,-0.19782393734637066,0.08916525033999897,-0.09445325248980614,-0.008399373383559533,0.1508806864962365,0.1094452121162221,-0.10003462336772587,0.024829549353033074,0.004612843257100624,-0.09282862933947843,-0.0492255061804742,0.04434972386847875,-0.10736165788651819,0.1027621140794155,0.09227331534169055,-0.05656796194726732,0.005805721644462885,0.07179406238194029,-0.15105540854204327,0.15342860424124435,-0.03345499302132553,0.10620214316295891,-0.11199489618902345,-0.06751357283511947,-0.18188172795425667,-0.06902257128692889,0.04231872818770084,0.01274903551840777,-0.15380960126886584
DB00298,-2.861080690757871,1.252348406475306,-1.9950587688903685,-0.4969936026420838,-0.7117204905723166,0.00556335587941957,-0.25073998886683335,-0.0247298930343458,0.020779417298547216,0.4652093285762808,0.48061829490211233,-0.31266471734024803,-0.4040928844287314,-0.0563622915456876,-0.06420062895895469,0.21928686103368666,-0.3583696954675162,-0.0709570189670475,-0.048125393601083005,0.25844412513964543,0.01569570441860579,0.12382717932007835,0.27456770131251507,-0.0544416129052054,-0.0038014276217400098,0.0007210308588175771,0.06723997408532786,-0.06744615099501611,-0.07825250461362807,-0.07077688739835902,0.18560916977710826,0.04086126407060322,0.0436535620603944,0.11108139879949554,-0.010676173963808,-0.1376691257330101,0.1501485128532012,-0.11086850850441682,-0.0020044842868313997,-0.1248671717774137,0.16600532371197124,-0.00013627772330336574,0.034885891322256744,0.04376760608197994,0.11351781246139801,-0.0726431548166854,-0.10330319919631847,0.0240100099915545,0.053854735066726486,0.02778750455140213
DB01261,-0.15139644166967536,-0.7758588233015191,-0.5987237807128358,-0.9664453600670839,-0.16863415863937756,-0.5364596544796036,-0.6380908683694767,-0.1079897129788667,0.08656106814166398,-0.04779215658891056,0.24133930910110563,-0.21842339498425717,-0.08345829147606759,0.01314711137835499,-0.21080264039128832,0.16204240998236888,-0.17931857681719032,0.026748829794507732,-0.08607438186020497,-0.11293908724254849,-0.20200209449062578,-0.025460566504175768,0.014657276817555399,-0.1846268004283339,-0.025232601057111812,0.2582267747969068,0.0004213360226848588,0.0854454859115987,0.37376672080317996,0.1999200036989029,0.08401418478554155,-0.010751503467323903,-0.06727775032318548,0.015973231270536827,0.31367962939854793,-0.07870144982421765,0.13192673716085307,0.02649648539568137,-0.1398775427752877,0.10565675528838905,-0.07097363290135639,-0.019541855808808812,-0.09448489575993363,0.04041659416861997,-0.06725236105267246,0.04778566524163595,-0.05660064929686372,-0.01126868590826255,0.028103806079029944,0.09978076869304076
DB11175,4.116885955319149,-2.393791156522554,-0.6442900033839759,0.01879537963128587,0.4653937741539017,0.9223263964058711,-0.4587521847822695,-0.45531488527275027,-0.09124862092027988,0.4694201008058323,-0.2541582610777531,-0.18766004153287363,-0.388907385801579,0.3610426493545364,0.15679007171779932,-0.04398530222265191,-0.3329097798178555,0.1940179888644909,0.25837048190139594,-0.29424453741530004,0.418521042382967,0.09244936885623169,-0.19001208393402985,0.1335828726255414,0.03425545813762994,-0.03504454835867572,0.3672893022247697,-0.32732837638817047,0.0618413794368821,-0.27703479383773527,-0.10349360269780808,0.08388566572076459,-0.029954716651898028,-0.0059249032907138935,0.05898838057146006,-0.07131017539517075,0.024825203236775468,-0.05992521209562449,-0.1266795634813174,0.0689919774587258,-0.23863327220395192,-0.04578760200335444,-0.039113610447621294,0.01820229434976621,-0.12257780274617461,0.05435364763288424,-0.08645420398883183,-0.16404647174734882,0.023641951016539407,-0.008255998422864496
DB06230,-0.820009020590922,2.0847027585036604,-2.266888726172962,-1.2369409898003827,-0.04135375619898045,0.6904952918655173,-0.055339262513609794,0.30937836360043125,-0.5484425466056306,0.25238986558787546,0.021688523634373808,-0.16267382952007658,0.0013913397353316013,-0.5975946348806511,0.01137234494986132,-0.19028376311976408,0.3658605511009023,-0.28119790307488535,0.04311318916202528,0.04070378638943005,0.2834387612746895,0.20064650797376438,0.04728773473295896,-0.2359239094448968,-0.0819820162670723,-0.22470811606583835,0.10463448663817083,-0.2000627450740558,-0.008011581501742027,0.22254086884755805,0.1257485372473492,-0.16911795066816832,0.13726244689092904,-0.051014227113856316,-0.09208260949464372,0.19742752186203827,0.06402199815800765,0.04217143663696263,-0.15239021421665483,0.2476551965706199,0.16382604705192783,0.30741017735285237,0.15306656627994317,0.20912206437865946,0.06393083395226544,-0.17244794471376848,-0.13812514540042792,-0.06720078814529894,-0.04103286687684078,0.14006809875327295
DB01024,-1.4582690631559772,0.39163756652109855,1.7371714269033325,-0.727427171016717,-0.06978952062691456,-0.1597427482061949,-0.10908822739480299,0.06718565950206778,-0.46220943241235174,-0.31430838564505303,-0.4607891266799314,0.42575534977310747,-0.2607232281645287,-0.32436472840120645,-0.03296998793158677,-0.22891111145700357,0.15752489214216997,-0.1873461368102824,-0.0496197939112579,-0.2782924726104978,-0.13976186306948893,-0.0018125801456472914,-0.04427011855231451,-0.07701717654832554,-0.04077923576846473,-0.23107918155457674,-0.10566835394272256,-0.0883139745113956,0.04519889628834023,0.027236200343099554,-0.12860048969507779,0.15621776616708047,0.024932246336316757,0.33450082290887895,0.0900829644838239,-0.003592257867011516,0.0682226300986191,-0.19617235832259675,-0.055014869549405127,0.0403294911040659,0.21606248140915185,0.1331614839563147,-0.08998964015149995,0.010145391116098778,-0.08283829191332542,-0.011137628764740795,-0.15033389563523708,0.026668348821674313,-0.010321606472738776,-0.05265482975520995
DB00450,-3.0873437016040906,-0.9865253779064584,-1.484300637261375,0.6158974200410331,-0.40725673339021146,-0.8377029301560401,0.28479819159257574,-0.12209369093044764,0.17538225855393935,0.08338501652844982,-0.1945459946007371,0.06492698673001931,-0.26995316549487625,-0.1090303800959756,-0.06686090992149385,0.06939547870449307,0.03299373015885509,0.10568004789561378,0.09722104169241573,-0.22595983398782554,0.0033755568455936386,-0.1207438130099899,0.2958948205185385,-0.1704768029871604,0.1535439653695355,0.0691062481932029,0.08256444044259766,0.14343552002998194,0.1256641207513403,-0.07036286108751702,0.09401166333252421,-0.0682141868828436,-0.09187190271609333,0.005904602565377967,0.08909195755254727,-0.012100188851686792,-0.19221659352298126,0.05799987176263293,0.02683925238540925,0.07635225452860409,-0.0074169621218385,-0.005847404235748549,-0.06082184411786653,-0.07572119439445119,0.05661367823242789,-0.026520786661935497,0.05075454319734892,0.08097903026082098,-0.15829802881543806,0.07598419114575541
DB00807,-2.9461580221374595,0.5215101824848175,2.7775055431998696,0.3916401928374635,-0.23043557648054866,0.625637965442387,-0.6798871559945006,-0.3537031420060119,-0.4754789445597092,0.1425913754341497,-0.38436076136893615,-0.49374008849585505,0.1326171275718945,-0.114193338727637,0.17321364303357709,-0.13797193330498364,0.12017145639673013,0.11839770224454728,0.30914388741348364,-0.025144010165437533,0.12608639978222722,0.02377030520307243,-0.09965676385002199,-0.17150737401710497,0.1917639480102114,0.23784194577284046,0.0899042217078451,0.3966765274214097,-0.21352265278481586,0.11518974475093818,0.24873743487391672,-0.2045710003166757,-0.13923584440505593,0.07796553723226211,-0.2249097611907126,0.06361938456808505,-0.008036096071469663,0.046643014297907175,0.04433821329471807,-0.03907425595078749,-0.22067017704982084,-0.10032642826310496,-0.05013185140826896,0.12228390824551053,0.12849906757696067,0.04114029325504913,0.00041728522476372487,0.18638538093871213,-0.042570993306445856,-0.04169491505132043
DB00462,-3.9820722072540735,0.7344615347079436,-0.7009210035107277,-0.9950328638961604,-0.392401271799653,0.05261538553634399,0.18997193835302115,0.10332821440757242,-0.5424997044330414,0.4969172684487496,0.39071165491480164,0.3891922637994789,0.13259741503018502,0.3614869893049233,-0.006996339069392957,0.3493538571739103,-0.2709711876940133,0.17996327281161406,0.1936596429559857,-0.09194994036995142,0.02500652234443955,-0.0539763335644204,-0.10800996658491623,4.231351349331253e-05,-0.25104757109082176,0.0011978344963726947,-0.02220778076465215,0.022942968810721283,-0.2638312589084074,-0.1973465229222342,-0.1414617933559108,-0.05821514024584614,-0.09378262710880841,-0.00036699113134982544,0.02334419656621446,0.2754341995012148,0.016330950112510928,0.006337105482331604,0.014636223316541692,0.05838342316950733,0.11309435461380205,-0.0019339597675133609,-0.1805571445224079,-0.03410745275410919,0.02856964674235032,0.20176375503460234,0.019272236081280675,-0.18313209390578034,-0.010131651937264457,-0.33999981012763253
DB12532,-2.176957957573454,0.8873460291171911,1.5470811743759827,2.6144333938525826,0.5086365252808693,-0.0974642013070401,0.19534831794274415,-0.05051929658174646,0.1054196833786436,0.46350286038744426,-0.01783472037924587,0.015457866478649942,0.24624066099235756,0.42205822973793805,-0.15527313053265784,0.1291211714469567,0.10926740859263358,-0.11310021615187428,-0.04873180291343575,0.0764953245738966,0.27701704177808495,0.016471126724952434,-0.0060312437906803055,-0.11020758572904837,0.11837600130218388,0.07796624995996032,-0.03778195690236395,0.010518290288291866,-0.029879615476869174,0.2901255971399753,-0.11530103286680583,0.0722515295310363,0.004045877510053503,-0.21985964303963174,-0.09081410690016041,-0.020750777135606413,0.05284430046094032,0.05658580702236589,0.1596499678421898,-0.03766792078001389,0.04857884546938722,-0.050142728766573864,-0.034408160189888,0.0649840266883829,-0.10091841777963063,-0.04677512279463875,-0.03386455309636039,-0.030175092546285257,-0.041769738072988075,-0.11013605680279984
DB11256,-2.444160237336219,-0.13124160698455756,0.5243143271675318,-0.17936357838254574,0.3528163720403782,-0.7386128685797998,-0.40445799202851956,-0.797410262163316,-0.3999578615285641,-0.5062810156838071,-0.10608323020839824,-0.11137643531816693,-0.0819924487796842,-0.1570011818062855,-0.07603423718285579,-0.07224462981763993,-0.1751117602188561,0.09713537482631553,0.028025640664255135,0.03113070839186676,-0.0009058446125359831,0.1409967480148556,0.34331632071173274,-0.06162725311199183,-0.11112450316722224,-0.2518896608298919,0.025388638156609515,0.06290499030046538,0.032271705487220054,-0.23330488882114053,-0.038012371571012664,-0.08705498253862336,0.1422125256346926,-0.040132229859331216,0.19227724811488803,-0.024515876625616648,-0.19625949952883393,0.002604739284268358,0.04582973427257368,0.18327992997813508,0.04319574745070259,-0.014492904354359681,-0.12595630300847263,-0.026637796256770544,0.14517850516725958,-0.22983842860444614,0.2669928535363665,0.10456890170547066,-0.1747654463813836,-0.13001329381973004
DB01247,-1.575218992317563,-3.256117942646407,-0.08751444723746177,-0.14810941878250192,0.559766578969261,0.3241930019012945,0.0002660513444036616,-0.30158391475044116,0.37381210016760447,0.09874733796686963,0.46491688729310254,0.04920473869474183,0.3530859196491218,0.16002525588055755,0.02757423158507595,0.3670873659897064,-0.23759223116755063,-0.040409178688219555,-0.007116478174750775,-0.013154858111974402,0.0670955131698433,-0.18592021212471305,-0.024846379885091655,-0.21863425688811652,-0.17673040445861016,0.09575215874244004,0.020924775687927142,0.02925058774819301,0.06129774476759317,0.0011484330888024844,-0.017703939395345203,0.14563244594055555,-0.01596188475611294,0.05703104958642591,-0.11100419556509877,-0.10247233357319302,0.07972682530978283,0.06847308530634297,0.026016216391425342,-0.12246774778563858,0.07643316288063191,0.12919044131386087,-0.008620974091961994,0.05391385576900734,0.045247760348278696,0.03300921316398158,-0.11733479022209146,0.045848167311525106,-0.007786087585663499,0.03185498275977634
DB00720,7.292606047452534,-0.40751152555679115,0.14046804653793124,-0.27512375244827836,-0.028681505882862442,-0.026847649732084665,0.4918161173411788,0.42946248849719615,-0.5122732623842349,-0.05250921770146648,-0.36407200410657964,-0.03595890905788317,-0.058858801745725955,0.19887084626297957,0.08827897964872836,-0.06633202321677951,-0.03468432165513616,0.027070040945831028,-0.000379445110207776,0.28708514186821565,0.11475322784506972,0.1840040134203904,0.10667285493525806,0.04567151453250838,0.10563278492615781,0.01752882920668984,-0.40637495137966734,-0.20972106673064386,-0.21491373369129868,0.007655688160545005,-0.2169692155173442,-0.17723156795563771,0.17757398521372605,-0.07336805200172487,0.12002614594600194,0.027804582068075165,-0.35466959090541395,-0.10324466570458786,-0.11761391063196855,-0.431902131425442,-0.15184407021331026,-0.024711156649437585,-0.31846802685640224,0.18767326412247945,0.10062958437528864,-0.10348269468062216,-0.09513152887106768,0.2899369484489109,0.2923504042978381,0.3670162575884681
DB01346,-2.6495053926069385,0.5089140434587929,-1.7395997483487373,-0.6999026479849016,-0.17157049231186178,0.056827585543299766,-0.24913266125192726,0.21423116952319127,-0.7091778989015571,0.22157726203569,0.06127664354187269,-0.3186167921216011,-0.2734504535219795,-0.4458247792554431,-0.19325058412613236,0.2138643639756525,-0.12216384941141097,-0.06742658369869418,0.03015581700290546,-0.08979516759588321,0.21690241029582968,0.007875445153161773,-0.21479420220519804,0.09747580316760322,-0.2817309293087322,-0.1997394035409805,-0.16242469919836053,-0.041059828683572205,-0.07988500228580135,-0.054799159456025204,0.08439181677499313,0.23372645041747245,-0.28732924620632927,0.05440477182447578,-0.022864489581925836,-0.05428891557419163,-0.10217617969541368,-0.0142509939270049,-0.1311738089970102,0.02336125754802091,0.0659092008997371,-0.005461218584311769,0.18113094720336548,-0.049916651228553044,0.15802445452515662,0.02950552472043834,0.1167739410158765,0.03478320857774052,0.16967699972854539,-0.06696811576392526
DB00671,1.7621261646890758,-0.3987168447884322,-0.24913034091188685,-1.1992569782313094,0.7153374555671582,-1.0152163960886886,-0.7114803450187255,-0.7173635578018525,-0.4736503686975262,-0.6563352801959627,-0.29052347558722824,0.5144733318734723,0.4167168592016052,-0.0637634318768167,-0.42218349128430654,-0.16152647027651448,-0.1634943740548769,-0.40008093240513304,-0.17221400621544122,0.2643256830424782,0.35474580557042756,0.13889145998244418,-0.1551649617788873,0.3680974842936759,0.12665671239083845,-0.15548796057234396,0.18482170200645573,-0.14796636131185623,0.1068762751583449,0.3903306026543093,0.24515040684754175,0.08770867901900509,-0.02015854344977025,0.22519840383828377,-0.17415681618139284,0.21532007384034174,0.07190221130296193,0.23903017586488362,-0.32722406830850426,-0.016042096555029053,0.05331680320972547,-0.24490557479919217,-0.22813584750717436,-0.21148161104660085,0.06748673000816172,0.0006976174162185295,0.08688523196333287,-0.03679312565996905,0.03580574925389721,0.09266318734970376
DB01423,0.6112226684616588,-1.6669754565010306,1.2265103456258661,-1.5967640786021122,0.8240288966477044,-0.24545565044882767,0.10281153954024719,-0.6190187696412042,-0.0020029237161982493,0.0889883202564568,0.16626140951477936,0.23518050988815728,-0.10624872243191846,-0.0735531486339486,-0.1300521696813819,-0.016093625745221555,-0.11023424339533609,-0.058735398070769544,-0.09982983672266738,0.043803326975027236,-0.09250706062862157,-0.028693559790704204,0.06417309324045262,-0.1226740079350567,0.019623732568278908,-0.28748654525134487,0.07562162071656212,0.10939249009217784,0.0015682030065878004,0.11215063458418109,0.051944532025632886,-0.08972027673008699,0.007409880849502755,-0.04740976994601184,-0.03977963793180233,0.08547197822257428,0.06128900427948454,-0.10764297422321259,0.08472493601440458,0.05170042678843786,-0.033150574512935224,-0.1198016918812364,0.003567040648110125,0.011318212628645179,-0.05057806930095694,-0.08785144727204584,-0.08259787539364072,-0.09366452362119235,-0.009152887571903426,0.041821424805777024
DB08928,-0.7141206430136864,-1.5613465340241477,0.12469958029206751,-1.63300794482591,0.6768399991986215,0.14697193823071814,-0.33669264060433507,0.3001071252232364,-0.5321766654475271,-0.01639321759895719,0.045261592951176016,0.1435053357542019,0.10065553197386974,-0.0474998210906021,-0.0795147261091597,0.04101961725573187,0.15400210576238,-0.002216580019758732,-0.10562166147665482,-0.00667349947207046,-0.04772907145348696,-0.05191855121829797,-0.09542940600903563,-0.007241334106997324,0.18228222866716565,0.055190007699291554,0.17866919016101426,0.15703234541173436,0.22848612510881205,0.08905186383809108,0.0945172154034111,-0.11676421037346675,0.09232815983017995,0.028250196486799398,-0.026236494630548036,0.07122342319959205,0.09077015829818698,-0.12056223061851873,0.05218350350509522,-0.07378855405835104,-0.020508938706810472,0.03199220961203909,0.027474276068754383,-0.0017068260785779558,0.002622859044223517,0.03311515315404374,0.06538478935241325,0.060814102900177226,-0.09115638458301042,0.025466468533149437
